"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"103","@SK__ROLEPLAYER garuda indonesia, lion air, wings air, batik air, sriwijaya air",FALSE,0,"SK__ROLEPLAYER",2020-08-08 13:32:06,FALSE,"1292091134148112384","1292091217581285377","1298143572","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SK_JiwonKim92",0,FALSE,FALSE,NA,NA
"104","<U+0001F1EE><U+0001F1E9> #Repost IG @sufmi_dasco:

Penyerahan SK KLB Partai @Gerindra yang tetapkan secara aklamasi Bapak Prabowo Subiant… https://t.co/gbfRJ0vJhR",FALSE,0,NA,2020-08-08 12:30:42,TRUE,NA,"1292075762778902535",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ricky_Tamba",0,FALSE,FALSE,NA,NA
"105","<U+0001F1EE><U+0001F1E9> #Repost IG @sufmi_dasco:

Penyerahan SK KLB Partai Gerindra @gerindra yang tetapkan secara aklamasi Bapak Prabow… https://t.co/qHFrTKXuYG",FALSE,0,NA,2020-08-08 12:25:15,TRUE,NA,"1292074391602257920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ricky_Tamba",0,FALSE,FALSE,NA,NA
"106","@SK_JiwonKim92 nun pertanyaannya ga ada yg make bhasa indonesia aja gitu?",FALSE,0,"SK_JiwonKim92",2020-08-08 06:38:40,FALSE,"1291743981785628672","1291987172594130944","1290279959550816259","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SK_DAY6Sungjin",0,FALSE,FALSE,NA,NA
"107","RT @Kemlu_RI: #SahabatKemlu, hari ini, 53 tahun lalu Association of Southeast Asian Nations (ASEAN) resmi berdiri dengan ditandatanganinya…",FALSE,0,NA,2020-08-08 05:08:40,FALSE,NA,"1291964523356860416",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","indonesia_sk",109,TRUE,FALSE,NA,NA
"108","RT @Kemlu_RI: Berikut Perkembangan #COVID19 di Dunia &amp; Pelindungan WNI per 08/08 pkl 08.00 WIB. 

Tmbhn WNI terkonfirmasi COVID19 di <U+0001F1FA><U+0001F1F8><U+0001F1F2><U+0001F1FB><U+0001F1F0><U+0001F1F7>…",FALSE,0,NA,2020-08-08 05:08:11,FALSE,NA,"1291964400782454785",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","indonesia_sk",19,TRUE,FALSE,NA,NA
"109","Dan ini sk penggabungan Stie Indonesia Raya dengaj Stkip Pancasakti menjadi Universitas https://t.co/F3lQAIIEsF",FALSE,1,NA,2020-08-08 04:02:28,FALSE,NA,"1291947864059305985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FlorentiusFlor1",0,FALSE,FALSE,NA,NA
"110","Sk penggabungan Stie Dwipa Wacana menjadi Stie Indonesia Raya https://t.co/mL89EgmJ23",FALSE,1,NA,2020-08-08 04:01:21,FALSE,NA,"1291947581946253313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FlorentiusFlor1",0,FALSE,FALSE,NA,NA
"111","Ini sk penggabungan Stie Indonesia Raya dengan Stkip pancasakti menjadi Universitas Pancasakti https://t.co/YoBHiTM1BT",FALSE,1,NA,2020-08-08 03:59:35,FALSE,NA,"1291947138910306304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FlorentiusFlor1",0,FALSE,FALSE,NA,NA
"112","Ini sk penggabungan Stie indonesia Raya dengan Stkip Pancasakti menjadi Universitas Pancasakti https://t.co/7ADyQsk04Q",FALSE,1,NA,2020-08-08 03:45:56,FALSE,NA,"1291943704266063874",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FlorentiusFlor1",0,FALSE,FALSE,NA,NA
"113","Ini sk penggabungan Stie Indonesia raya dengan Stkip pancasakti menjadi Universitas https://t.co/2gSXiQihP4",FALSE,1,NA,2020-08-08 00:19:12,FALSE,NA,"1291891675317510150",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FlorentiusFlor1",0,FALSE,FALSE,NA,NA
"114","Ini sk penggabungan Stie indonesia Raya dengan Stkip Pancasakti menjadi Universitas https://t.co/32xq6jGQu2",FALSE,1,NA,2020-08-08 00:01:28,FALSE,NA,"1291887213278400513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FlorentiusFlor1",0,FALSE,FALSE,NA,NA
"115","@WahabisLokal Kamu keliatan sekali orang bodoh. Imam-imam masjid Di Indonesia itu bukan karena SK atau Honor, tapi karena panggilan jiwa.",FALSE,1,"WahabisLokal",2020-08-07 23:22:06,FALSE,"1291295604430106624","1291877306042994688","1117028065320685568","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MamanSudiaman13",0,FALSE,FALSE,NA,NA
"116","Ini sk penggabungan Stie Indonesia Raya dengan Stkip pancasakti menjadi Universitas https://t.co/ZHWTDqgy6z",FALSE,1,NA,2020-08-07 23:05:18,FALSE,NA,"1291873077924491265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FlorentiusFlor1",0,FALSE,FALSE,NA,NA
"117","@GBM_Indonesia Sorry gue gk sk bences",FALSE,1,"GBM_Indonesia",2020-08-07 22:49:14,FALSE,"1291793257958014977","1291869034862895104","1154385422400626689","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Asdi02323729",0,FALSE,FALSE,NA,NA
"118","Ini sk penggabungan Stie indonesia raya dengan Stkip Pancasakti menjadi Universitas Pancasakti https://t.co/vKrxjIilaN",FALSE,1,NA,2020-08-07 20:32:14,FALSE,NA,"1291834558636109824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FlorentiusFlor1",0,FALSE,FALSE,NA,NA
"119","Perkembangan Situasi terkait Sebaran Pandemi COVID-19 di Slowakia per tanggal 7/8/2020
.
Silakan menghubungi hotlin… https://t.co/12GyFRC9rE",FALSE,0,NA,2020-08-07 18:40:31,TRUE,NA,"1291806444921249793",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","indonesia_sk",0,FALSE,FALSE,NA,NA
"120","RT @teamperayaid: Mimin shokk sih, Indonesia bisa sekeren ini. Sumpah luar biasa support dan cintanya ke SK, pake banget <U+0001F633><U+0001F44D>

https://t.co/C…",FALSE,0,NA,2020-08-07 16:07:24,FALSE,NA,"1291767910524792832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","berebolf",6,TRUE,FALSE,NA,NA
"121","RT @teamperayaid: Mimin shokk sih, Indonesia bisa sekeren ini. Sumpah luar biasa support dan cintanya ke SK, pake banget <U+0001F633><U+0001F44D>

https://t.co/C…",FALSE,0,NA,2020-08-07 15:39:51,FALSE,NA,"1291760977352855555",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","babykit_ps",6,TRUE,FALSE,NA,NA
"122","RT @teamperayaid: Mimin shokk sih, Indonesia bisa sekeren ini. Sumpah luar biasa support dan cintanya ke SK, pake banget <U+0001F633><U+0001F44D>

https://t.co/C…",FALSE,0,NA,2020-08-07 15:25:01,FALSE,NA,"1291757246125228033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hunstjinx94",6,TRUE,FALSE,NA,NA
"123","Mimin shokk sih, Indonesia bisa sekeren ini. Sumpah luar biasa support dan cintanya ke SK, pake banget <U+0001F633><U+0001F44D>

https://t.co/CXZ1FfSutc",FALSE,7,NA,2020-08-07 15:24:13,FALSE,NA,"1291757043032788992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","teamperayaid",6,FALSE,FALSE,NA,NA
"124","HWWU93009 Maps Atlases - Indonesia peta 150x100 cm peta peta hiasan dinding sekolah kantor tahan air non-woven… https://t.co/117mByneZi",FALSE,0,NA,2020-08-07 12:45:27,TRUE,NA,"1291717090420969473",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","LawawaSupplies",0,FALSE,FALSE,NA,NA
"125","RT @veeola: Dua puluh delapan tahun yang lalu sejarah diukir oleh pasangan legenda ini. 

https://t.co/AUrIocX13S",FALSE,0,NA,2020-08-07 11:37:16,FALSE,NA,"1291699930814275585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeddyGemboel",4,TRUE,FALSE,NA,NA
"126","RT @InfosuporterID: Berita lengkap baca di @skorindonesia 
&gt;&gt; https://t.co/ytseNEiBNg https://t.co/uXZkNvbMMR",FALSE,0,NA,2020-08-07 10:30:36,FALSE,NA,"1291683153719857153",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","skorindonesia",1,TRUE,FALSE,NA,NA
"127","Berita lengkap baca di @skorindonesia 
&gt;&gt; https://t.co/ytseNEiBNg https://t.co/uXZkNvbMMR",FALSE,0,NA,2020-08-07 10:30:19,FALSE,NA,"1291683080487366657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","InfosuporterID",1,FALSE,FALSE,NA,NA
"128","@LOVE_AG4EVER Wuidih ada yg tahu sejak kapan HRS jadi Imam Besar Umat Islam Indonesia?? Ada SK penetapannya kah?? A… https://t.co/PhtoQi6fTW",FALSE,3,"LOVE_AG4EVER",2020-08-07 10:22:35,TRUE,"1291363701589647360","1291681136154943489","799023207294504960","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pangondian74",0,FALSE,FALSE,NA,NA
"129","Ini sk penggabungan Stie Indonesia Raya dengan Stkip Pancasakti menjadi Universitas Pancasakti https://t.co/ywiE9Xamts",FALSE,1,NA,2020-08-07 08:11:22,FALSE,NA,"1291648113405394944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FlorentiusFlor1",0,FALSE,FALSE,NA,NA
"130","Ini sk penggabungan Stie Indonesia Raya dengan Stkip Pancasakti menjadi Universitas https://t.co/omVDaKUr3o",FALSE,1,NA,2020-08-07 07:59:28,FALSE,NA,"1291645117569228800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FlorentiusFlor1",0,FALSE,FALSE,NA,NA
"131","RT @Kemlu_RI: Berikut Perkembangan #COVID19 di Dunia &amp; Pelindungan WNI per 07/08 pkl 08.00 WIB. 

Tambahan WNI terkonfirmasi COVID19 di <U+0001F1EA><U+0001F1F9>,…",FALSE,0,NA,2020-08-07 07:48:28,FALSE,NA,"1291642349852950530",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","indonesia_sk",20,TRUE,FALSE,NA,NA
"132","RT @Kemlu_RI: 5. Pertemuan menghadirkan Under-Secretary-General untuk isu penanggulangan terorisme serta Direktur Eksekutif UNODC dan memba…",FALSE,0,NA,2020-08-07 07:47:30,FALSE,NA,"1291642106650533889",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","indonesia_sk",13,TRUE,FALSE,NA,NA
"133","RT @Kemlu_RI: 4. Pertemuan virtual ini merupakan salah satu rangkaian kegiatan utama Presidensi Dewan Keamanan PBB #Indonesia di bulan Agus…",FALSE,0,NA,2020-08-07 07:47:23,FALSE,NA,"1291642078326292480",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","indonesia_sk",13,TRUE,FALSE,NA,NA
"134","RT @Kemlu_RI: 3. #MenluRetno garisbawahi 3 poin penting. Pertama, penyesuaian kebijakan diperlukan untuk atasi keterkaitan terorisme dan ke…",FALSE,0,NA,2020-08-07 07:47:03,FALSE,NA,"1291641994582818816",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","indonesia_sk",9,TRUE,FALSE,NA,NA
"135","RT @Kemlu_RI: 2. @Menlu_RI menekankan keterkaitan kedua kejahatan akan membawa dampak yang sangat merusak pada tingkat global dan semakin m…",FALSE,0,NA,2020-08-07 07:46:55,FALSE,NA,"1291641960663584769",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","indonesia_sk",8,TRUE,FALSE,NA,NA
"136","RT @Kemlu_RI: 1. #SahabatKemlu, Kemarin (6/8) sebagai Presiden Dewan Keamanan PBB, @Menlu_RI pimpin pertemuan mengenai keterkaitan terorism…",FALSE,0,NA,2020-08-07 07:46:48,FALSE,NA,"1291641931689332736",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","indonesia_sk",44,TRUE,FALSE,NA,NA
"137","Ini sk penggabungan Stie Indonesia Raya dengan Stkip Pancasakti menjadi Universitas https://t.co/nPqxFIptzC",FALSE,1,NA,2020-08-07 07:19:41,FALSE,NA,"1291635105018990592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FlorentiusFlor1",0,FALSE,FALSE,NA,NA
"138","Ini sk penggabungan Stie Indonesia Raya dengan Stkip Pancasakti menjadi Universitas https://t.co/rerOTSHzMq",FALSE,1,NA,2020-08-07 07:02:26,FALSE,NA,"1291630765785006080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FlorentiusFlor1",0,FALSE,FALSE,NA,NA
"139","@BersamaSahabat4 @asus_sk @Iamdeeth @Cahyaniiiiiiiii @IneemIjaaH @christien_meity @AlvaridaRatih @ShanteeShu… https://t.co/aa6Kby7QOI",FALSE,4,"BersamaSahabat4",2020-08-07 04:17:16,TRUE,"1291253728213782528","1291589198416195584","1283615933374664710","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UmarHad73261754",0,FALSE,FALSE,NA,NA
"140","Film Irene tayang di Indonesia gak ya.... Maksud w sayang bgt power Irene tuh gede fans juga pasti bakal nonton kal… https://t.co/dB0oPWbHJC",FALSE,0,NA,2020-08-07 03:00:44,TRUE,NA,"1291569938222653441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ariafila1",0,FALSE,FALSE,NA,NA
"141","Semoga SK nya tetap di pulau jawa <U+0001F64F> dag dig dug tiap nunggu SK keluar. Ujung2 saling curhat sm kakak yang senasib (… https://t.co/VrmhlRDprM",FALSE,0,NA,2020-08-07 01:58:20,TRUE,NA,"1291554235847327744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dianindra94",0,FALSE,FALSE,NA,NA
"142","@jhopetrb gatau sjshdjdkdu tapi kalo weverse kan udah yg series itu, kalo dulu kan film dulu baru series nya ya kan… https://t.co/jjlMkmqBnp",FALSE,0,"jhopetrb",2020-08-07 00:07:10,TRUE,"1291525586305703936","1291526259168514048","887913237303271424","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kookmincloset",0,FALSE,FALSE,NA,NA
"143","RT @Berkarya_Info: Tommy Soeharto Siap Gugat Berkarya Kubu Muchdi PR  https://t.co/B6a3IbZrOX",FALSE,0,NA,2020-08-06 22:17:54,FALSE,NA,"1291498763312226304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Indonesia_tok",419,TRUE,FALSE,NA,NA
"144","Perkembangan Situasi terkait Sebaran Pandemi COVID-19 di Slowakia per tanggal 6/8/2020
.
Silakan menghubungi hotlin… https://t.co/BN5eI2fsAy",FALSE,0,NA,2020-08-06 18:37:52,TRUE,NA,"1291443391121764354",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","indonesia_sk",0,FALSE,FALSE,NA,NA
"145","Ini sk penggabungan Stie Indonesia Raya dengan Stkip Pancasakti menjadi Universitas https://t.co/91opMj4ARO",FALSE,1,NA,2020-08-06 16:56:41,FALSE,NA,"1291417927187492864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FlorentiusFlor1",0,FALSE,FALSE,NA,NA
"146","Ini sk penggabungan Stie indonesia Raya dengan Stkip Pancasakti menjadi Universitas https://t.co/R9Jak8sB7j",FALSE,1,NA,2020-08-06 16:44:08,FALSE,NA,"1291414767471489030",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FlorentiusFlor1",0,FALSE,FALSE,NA,NA
"147","RT @teamperayaid: <U+2B55><U+FE0F> UPDATE Pos Donasi Indonesia
- Per 06/08/2020 (IDR)

» BCA: 5,558,000
» Jenius: 913,500

Total: 6,471,500
=============…",FALSE,0,NA,2020-08-06 15:15:59,FALSE,NA,"1291392582920986624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luthai_sk",58,TRUE,FALSE,NA,NA
"148","KBRI Bratislava menyampaikan bantuan logistik bagi WNI terdampak COVID-19 di Slowakia
.
.
KBRI Bratislava senantias… https://t.co/ihdShMFxOm",FALSE,0,NA,2020-08-06 15:10:33,TRUE,NA,"1291391217805266947",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","indonesia_sk",0,FALSE,FALSE,"17.08559","48.1641"
"149","Meneg BUMN @erickthohir merombak jajaran direksi dan komisaris PT Pupuk Indonesia (Persero).Melalui SK-263/MBU/08/2… https://t.co/Fbyi1dd3of",FALSE,7,NA,2020-08-06 14:16:15,TRUE,NA,"1291377549197467650",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ihadrianip",1,FALSE,FALSE,NA,NA
"150","Ini sk penggabungan Stie Indonesia Raya dengan Stkip Pancasakti menjadi Universitas https://t.co/aoEClE7jEv",FALSE,1,NA,2020-08-06 11:57:58,FALSE,NA,"1291342750193864704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FlorentiusFlor1",0,FALSE,FALSE,NA,NA
"151","RT @kimdoyoungpic: 191117 nct 127 x smtown indonesia https://t.co/BVgAGtcPbi",FALSE,0,NA,2020-08-06 11:19:03,FALSE,NA,"1291332959144820737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SK_JuyeonLee",1864,TRUE,FALSE,NA,NA
"152","RT @kimdoyoungpic: 190924 nct 127 x indonesia television awards https://t.co/SQYY7bmIrb",FALSE,0,NA,2020-08-06 11:19:03,FALSE,NA,"1291332955369902080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SK_JuyeonLee",1814,TRUE,FALSE,NA,NA
